,ABV,Beer Name,Beer Style,Brewery Name,name,creditCard,email,purchase,saleType,date
1190,4.5,DREADNOUGHT,Amber premium bitter,NOTTINGHAM,Smith Inc,376227515382328,jason91@gmail.com,36.56,bottles or cans,2019-01-15
1191,4.2,EXTRA PALE ALE,"Light coloured, well balanced smooth and fragrant ",NOTTINGHAM,Gallagher Group,349746013532658,lisahernandez@reed.com,87.21,bottles or cans,2019-04-26
1192,4.7,FOUNDRY MILD,A strong chestnut mild,NOTTINGHAM,Martinez-Martin,869921413181220,john02@garcia.com,82.86,draught,2019-03-01
1193,3.9,KNIGHT'S T'ALE,Pale copper coloured with a citrus finish,NOTTINGHAM,Spencer-Kennedy,4189136463095,vazqueznorma@livingston.com,22.23,draught,2019-03-31
1194,4.0,LEGEND,Flavoursome malt character with a lively hoppy finish,NOTTINGHAM,Garza-Patrick,4875200179148127,barryreid@chambers.com,66.14,bottles or cans,2019-04-27
1195,3.9,ROBIN HOOD,Pale copper coloured triple hopped brew,NOTTINGHAM,Clark-Rios,4074243198943,michelle41@yahoo.com,41.42,draught,2019-04-02
1196,3.8,ROCK BITTER,"Good old fashioned, hoppy all-English bitter",NOTTINGHAM,Ferguson-Warner,210030032148614,debrathomas@yahoo.com,84.52,bottles or cans,2019-02-12
1197,3.8,ROCK MILD,Smooth and dark with a biscuity flavour,NOTTINGHAM,Parsons-King,30531429468869,tonyabrady@smith.org,76.73,bottles or cans,2019-04-22
1198,4.8,SOOTY STOUT,Beauty in Black! Traditional classic oatmeal stout ,NOTTINGHAM,Walker-Golden,4601085522366992,megan75@collins.com,12.06,bottles or cans,2019-02-07
1199,5.2,SUPREME,"Light, easy drinking strong ale",NOTTINGHAM,Williams-Reeves,180033214531769,marvin24@hotmail.com,17.47,bottles or cans,2019-03-23
1200,4.5,BRICK BY BRICK,An easy drinking golden bitter brewed with Vienna malt,PENTRICH (Nottm bar),Black LLC,4709576216966,vargascynthia@yahoo.com,92.84,draught,2019-04-23
1201,3.8,WAI-ITI,NZ hopped session pale ale brewed with oats & Wai-iti hops,PENTRICH (Nottm bar),Miller Inc,210025444285111,uharrell@gmail.com,98.44,draught,2019-03-23
1202,4.4,GOLDEN ARCHER,Golden ale with complex fruity and bitter flavour,ROBIN HOOD,Burton Inc,5411993877134989,dean06@gmail.com,63.44,draught,2019-04-10
1203,3.9,MAIDEN'S PALE,Pale ale with honey-like flavour and fruity hop finish,ROBIN HOOD,Clark Ltd,180008254297414,hyoung@hotmail.com,88.5,bottles or cans,2019-02-23
1204,4.2,ROBIN HOOD PALE ALE,Balanced pale straw bitter with floral and citrus notes,ROBIN HOOD,"Powell, Munoz and Hughes",3158219083681429,aguilarapril@collins.biz,83.12,draught,2019-02-20
1205,8.5,THE BLACK DEATH,"Black, evil ale said to ease the boils & pustules from the plague!",ROBIN HOOD,"Rodriguez, Lowe and Wolfe",503874730156,bmcintyre@pierce.com,8.83,bottles or cans,2019-01-31
1206,4.2,GOLD STAR BLONDE,"Pale ale with a light, smooth and refreshing taste",SHIPSTONES,Everett Ltd,3528895948367271,anthonypeters@harrington-smith.com,90.53,draught,2019-02-01
1207,4.0,HOLLOW STONE - OLIGO NUNK,Amercian sytle beer brewed with all American hops ,SHIPSTONES,"Grimes, Padilla and Coleman",60448341275,maryluna@hotmail.com,96.27,bottles or cans,2019-02-24
1208,4.2,HOLLOW STONE - PALE ALE,"All English Ingredients, Jester Hop & cultured yeast",SHIPSTONES,Hubbard-Smith,4883831446757,mroach@hotmail.com,35.52,bottles or cans,2019-03-02
1209,5.5,INDIA PALE ALE,"Full bodied, English IPA,  floral aroma & smooth hop finish",SHIPSTONES,Dean and Sons,3158325935893623,toddjason@rivera.com,18.48,draught,2019-01-21
1210,3.5,MILD,"Traditional English mild, dark, sweet and very light",SHIPSTONES,Roy Ltd,5261211121759704,ericmoran@franco-green.com,24.2,bottles or cans,2019-03-30
1211,4.0,NUT BROWN,English brown ale with a rich nut brown colour,SHIPSTONES,"White, Johnson and Ray",4072885425560546,pagejonathan@thomas.net,49.29,draught,2019-03-17
1212,3.8,ORIGINAL,Amber session bitter with a a subtle yet assertive bitterness,SHIPSTONES,"Coleman, Dawson and Gray",4568142644501,hleach@hotmail.com,15.92,bottles or cans,2019-01-14
1213,3.9,AMBER ALE,Session beer. Chinook hopsgive a pine aroma & flavour,THORLEY & SON,"Robinson, Dean and Sims",5460966055513026,theodoregregory@hotmail.com,3.4,draught,2019-04-09
1214,4.9,DARK ALE,Dark Stout made with roasted barley and English hops ,THORLEY & SON,"Warren, Taylor and Sampson",30351748477263,vsimmons@hotmail.com,29.58,draught,2019-04-17
1215,4.2,GOLDEN ALE,Brewed with cascade hops leaving floral zesty aftertaste,THORLEY & SON,Johnson-Wallace,4181675630473,maddoxrobert@bennett-smith.com,19.53,draught,2019-01-10
1216,4.2,PALE ALE,Chinook hops give a fruity flavour with a hint of pineapple,THORLEY & SON,Williams-Carter,3158855566565629,vcastillo@gmail.com,61.85,bottles or cans,2019-02-17
1217,4.5,PALE AND INTERESTING,"Pale ale with citra hop, strong citrus aroma",THORLEY & SON,"Freeman, Luna and Estrada",3158143395840020,wdavis@yahoo.com,33.56,bottles or cans,2019-03-10
1218,5.2,RUBY ALE,Willamette hop gives spice that has fruit & floral essence,THORLEY & SON,Brooks Inc,4189594496659266,allisonward@hayden.net,60.73,bottles or cans,2019-02-15
1219,5.0,BISCUIT PORTER,"Malts from Germany,  Belgium & UK give a chocolate digestive flavour",TOTALLY BREWED,Parker-Foster,5100630676565205,veronica80@yahoo.com,98.39,bottles or cans,2019-04-12
1220,5.5,CAPTAIN HOPBEARD,Brewed with southern hemisphere hops for tropical flavour & aroma,TOTALLY BREWED,Dawson LLC,6011379498349655,twatkins@yahoo.com,73.3,bottles or cans,2019-01-08
1221,3.8,GUARDIAN OF THE FOREST,"Session IPA with Citra, mosaic and simcoe hops",TOTALLY BREWED,Rosales-Turner,4744668702200343,evanslisa@yahoo.com,0.27,bottles or cans,2019-04-11
1222,4.5,PAPA JANGLES VOODOO STOUT,"Stout with complex flavour profile including coffee, chocolate & raisin",TOTALLY BREWED,Johnson Inc,4647822142158,xwong@alexander-hall.net,35.67,bottles or cans,2019-01-23
1223,4.8,PASSION FRUIT IN THE FACE,Massive passionfruit flavours,TOTALLY BREWED,Smith-Ingram,3528660316650850,burkeangela@hotmail.com,92.96,bottles or cans,2019-01-17
1224,7.0,PEANUT BUTTER STOUT,A peanut butter stout - would you believe?,TOTALLY BREWED,"Lam, Haley and Medina",4495900870229,michael23@gmail.com,83.3,bottles or cans,2019-01-07
1225,4.8,PUNCH IN THE FACE,American pale with fruity hop character,TOTALLY BREWED,"Clark, Ross and Travis",371229555854245,lawrencecarter@kelly.com,96.55,draught,2019-04-18
1226,4.5,SINGLE HOP NELSON SAUVIN,Single hop pale with Nelson Sauvign hops from NZ.,TOTALLY BREWED,Jones LLC,4510224513495193,benjaminwest@gmail.com,46.0,bottles or cans,2019-03-29
1227,4.0,SLAP IN THE FACE,Session pale with citrus hops,TOTALLY BREWED,Gill-Meadows,4599376804101643,christopher88@hotmail.com,10.09,draught,2019-03-07
1228,5.2,THE 4 HOPMEN OF THE APOCALYPSE,"Piney, citrus hop character with caramel note",TOTALLY BREWED,Mathis Group,3088490292301712,michaelwillis@hotmail.com,53.51,draught,2019-01-30
1229,4.2,99 RED BABOONS,"Dark  ale, combining fruity hoppiness with a dark, malty side.  ",BLUE MONKEY,"Jones, Mays and Young",3096604373643533,rcase@gmail.com,54.19,bottles or cans,2019-03-19
1230,5.4,APE,Strong pale ale with US hops. Aromas of resinous pine & citrus.  ,BLUE MONKEY,Henderson and Sons,373110726509389,hillerin@white.org,46.94,draught,2019-03-17
1231,4.0,BG SIPS,Pale & intensely hoppy witht tropical fruit aromas,BLUE MONKEY,Patel-Mendez,869982823287338,scarter@reeves.com,96.72,bottles or cans,2019-03-14
1232,10.0,CHIMPAGNE,Very strong pale ale with fruity tones and smooth bitter finish,BLUE MONKEY,Booker-Freeman,30177964110647,suzannewood@walker-wiley.info,55.18,bottles or cans,2019-02-06
1233,4.9,CHOCOLATE GUERRILLA AMARETTO,A malty stout with a rich chocolate aroma & flavours,BLUE MONKEY,Rodriguez-Berry,4914505797511495,laurawilliams@myers.biz,13.2,bottles or cans,2019-02-04
1234,4.1,FUNKY GIBBON,"Fruity, earthey, light-copper coloured session ale with US hops",BLUE MONKEY,"Cole, King and Bowers",4926535242672853,bondellen@williams-garza.com,77.88,draught,2019-05-01
1235,4.9,GUERRILLA,Malty pitch black beer balanced by a robust bitter bite,BLUE MONKEY,Lopez-Richards,869975634980703,martinjames@martinez-brooks.org,56.26,draught,2019-02-03
1236,4.6,INFINITY  IPA,Satisfying golden ale brewed with Citra hops from the USA,BLUE MONKEY,Hamilton Inc,180052662877466,maxhodges@gmail.com,45.5,draught,2019-01-02
1237,3.6,MARMOSET,"Pale, crisp & refreshing, Citra hops give  tropical fruit flavours",BLUE MONKEY,Ramsey Group,6011710627722240,john00@hotmail.com,66.47,draught,2019-04-19
1238,4.6,NUTS,Nut brown ale with vienna malt. Fruity taste & bitter afternote,BLUE MONKEY,Ochoa-Bryant,30194057810942,whiteshawn@gmail.com,38.43,draught,2019-05-01
1239,4.0,PLANET OF THE APES,"Pale, intensely hoppy,  spiced berry and tropical fruit aromas",BLUE MONKEY,Price-Mcknight,869902335943236,ortizamanda@mason.com,74.88,bottles or cans,2019-02-28
1240,6.8,WINTER WOOLLY,"Auburn scotch ale, coffee & fruity aromas, caramel aftertaste",BLUE MONKEY,Macdonald Group,3096978926382884,lauradiaz@hotmail.com,30.73,bottles or cans,2019-04-28
1241,4.3,22,Wonderfully balanced best bitter with fruit notes,DANCING DUCK,Burton-Espinoza,5407929635667817,robert94@yahoo.com,65.54,bottles or cans,2019-04-14
1242,5.5,ABDUCTION,Pale Golden ale with tropical fruit aromas,DANCING DUCK,"Aguilar, Torres and Smith",6011259343403941,morozco@garcia.org,28.75,bottles or cans,2019-03-06
1243,3.9,AY UP,Light sparkling ale with crisp citrus flavours,DANCING DUCK,"Peterson, Collins and Day",4418508505252,fandrews@yahoo.com,14.72,draught,2019-01-18
1244,4.5,DARK DRAKE,Velvety oatmeal stout with coffee and toffee finish,DANCING DUCK,"Munoz, Kline and White",30072467938042,christian82@yahoo.com,98.2,bottles or cans,2019-03-31
1245,4.1,GINGER NINJA,Ginger beer with citrus notes and a subtle ginger flavour,DANCING DUCK,"Short, Medina and Novak",3096091236531131,lindatucker@yahoo.com,43.4,bottles or cans,2019-04-02
1246,6.5,IMPERIAL DRAKE,"Strong, velvety, oatmeal stout. Malty, caramel & liquorice flavours",DANCING DUCK,Chen and Sons,378401468478403,nharvey@cruz-brown.org,20.38,draught,2019-04-27
1247,4.1,NICE WEATHER 4 DUCKS,"Copper coloured session ale, fruit salad in a glass!",DANCING DUCK,Patterson Group,210063143757064,grantjames@gmail.com,89.23,draught,2019-02-26
1248,4.2,SAPPHIRE,Fruity aroma with lots of citrus flavours with a spicy finish,DANCING DUCK,James Inc,5283131225875103,nicholaslandry@hughes.net,29.34,bottles or cans,2019-03-10
1249,4.5,WADDLE IT BE?,Pale ale with a complex mouth-feel & intense fruity flavours ,DANCING DUCK,Ferguson-Henderson,630403673373,galvanelizabeth@king.biz,48.41,draught,2019-03-11
1250,6.4,WOT THE DUCK - DUCK A L'ORANGE,Warming fruity pale ale infused with Cointreau & orange peel,DANCING DUCK,"Hardy, Young and Johnson",6011202992164349,lindaberry@blair.com,14.41,draught,2019-01-17
1251,4.8,APRICOT JUNGLE,Blonde golden ale with added apricots and champagne yeast,GRAFTON,Nichols Group,4253678742150963,isabellabarnes@hotmail.com,55.88,draught,2019-02-06
1252,4.8,CARAMEL STOUT,"Dark brew with  the flavour of chocolate caramel, rich and sweet ",GRAFTON,Scott LLC,869937323063969,harrellcarlos@barnett-smith.com,6.75,bottles or cans,2019-04-10
1253,5.0,CHOCOLATE MINT STOUT,Stout with an After Eights flavour. Fresh mint is added to the brew,GRAFTON,Bennett-Church,869970671713190,harveythomas@hotmail.com,65.65,bottles or cans,2019-03-12
1254,5.0,COCO LOCO,Black coloured ale with big coconut flavours on the palate& nose ,GRAFTON,Montgomery LLC,4284171419936,riggsjessica@hotmail.com,77.84,bottles or cans,2019-05-01
1255,4.0,FRAMBOISE,A pale golden coloured fermented with raspberries,GRAFTON,Perry LLC,180096734133796,kochkristina@hotmail.com,93.98,draught,2019-03-14
1256,4.0,"PASHA, PASHA",Golden in colour with a passion fruit bomb of flavours ,GRAFTON,"Wells, Blackwell and Smith",344016093661503,richardjames@ellis.com,77.77,bottles or cans,2019-04-16
1257,4.8,P-BUTTER,Dark brown ale made with caramalt with added peanut butter,GRAFTON,"Hernandez, Vaughn and Reynolds",180070915480094,edwardserin@allen.com,13.56,bottles or cans,2019-03-25
1258,4.0,SILHOUETTE,Extra pale ale with vanilla pods. Vanilla ice cream flavours,GRAFTON,Martinez PLC,869913586515029,veronica45@stevens.biz,97.67,draught,2019-03-17
1259,5.0,SALLY POLLARDS GINGER CONCOCTION,Black stout fermented with ginger. Brewed with help of Festival Infrastructure team,GRAFTON,Ruiz Ltd,3337806395268186,reidrichard@banks-moore.com,17.11,draught,2019-04-10
1260,5.5,A BEER NAMED LEEROY,"Hoppy, fruity pale ale  with a hint of maltiness",NENE VALLEY,"Baker, Haynes and Leblanc",210063074877659,bobbyherring@gmail.com,50.22,draught,2019-03-03
1261,4.4,AUSTRALIAN PALE,"Rich golden ale, floral aroma & citrus & tropical fruit flavours",NENE VALLEY,"Todd, Horn and Morris",4238492253200,ujohnson@gmail.com,26.95,draught,2019-04-18
1262,5.3,BIG BANG THEORY,"Pale ale. Huge hop aroma, malty sweetness, gentle bitter finish",NENE VALLEY,Valdez-Foster,4610810532962,miranda58@gmail.com,60.54,bottles or cans,2019-03-20
1263,4.1,BITTER,"Smooth, full-bodied, pale chestnut traditional bitter",NENE VALLEY,"Murray, Lane and Reed",6011760088666881,weaverkenneth@martinez.com,21.89,bottles or cans,2019-01-31
1264,3.8,BLOND SESSION ALE,Light golden session ale with a refreshing citrus hop finish,NENE VALLEY,Hawkins Group,371194914534906,monica69@gmail.com,52.51,bottles or cans,2019-01-23
1265,9.9,DOUBLE JIP,"Beyond an India Pale Ale. Lots of citrus, sage & pine flavour",NENE VALLEY,Morgan-Miller,348428002083669,bradley15@gmail.com,69.22,draught,2019-01-07
1266,4.5,EGYPTIAN CREAM, Creamy milk stout with velvety mouthfeel and a fruity hop bite ,NENE VALLEY,Morgan-Miller,4308844339122105,brenda21@martin.com,33.12,draught,2019-01-31
1267,7.2,FENLAND FARMHOUSE SAISON,Refreshing new world Saison with a fruity aroma,NENE VALLEY,Guerra-Rivera,3337636348947572,lisa65@huff.net,96.58,draught,2019-02-28
1268,5.0,HOP STASH DENALI,"Lots of Denali hops, pineapple& citrus flavours, big malty base",NENE VALLEY,"Browning, Snyder and Dorsey",370156152422160,crystalwilson@west.com,25.55,bottles or cans,2019-01-20
1269,4.0,MANHATTAN PROJECT,"Light & refreshing,  citrus & tropical flavourss",NENE VALLEY,Wells-Davis,3112136366815760,floresmichelle@yahoo.com,51.53,bottles or cans,2019-01-25
1270,4.5,PULPING ON YOUR STEREO,Rind and pulp of 359 oranges give this IPA a strong fruity flavour,NENE VALLEY,Miller-Ortega,676297054287,ann09@taylor.com,18.38,draught,2019-03-25
1271,4.4,RELEASE THE CHIMPS,"IPA with a crisp mouth feel and  clean, punchy bitterness ",NENE VALLEY,"Kim, Perkins and Garner",3096578955924356,kmaldonado@delgado.com,43.64,draught,2019-01-25
1272,3.6,SIMPLE PLEASURES,"Light, clean  beer, pleasing citrus hop aroma & flavour",NENE VALLEY,Andersen-Richards,30164935042935,freyjessica@ferguson.com,94.81,bottles or cans,2019-04-09
1273,6.0,SUPERSONIC,"Gin & Tonic Wheat Beer with juniper, lemon, other botanicals",NENE VALLEY,White-Shaffer,180064858239211,ypowers@gray.com,33.18,bottles or cans,2019-03-08
1274,4.5,BLIND TIGER,"Aromatic pale golden beer, with oranges added to the brew ",SPRINGHEAD,Washington-Rodriguez,639052912370,jessica83@yahoo.com,84.36,draught,2019-01-02
1275,4.0,CHOCOLATE ORANGE ODYSSEY,Smooth black porter with a dark chocolate and orange twist,SPRINGHEAD,Brewer-Smith,3096214913494379,robertrobertson@ford.biz,58.05,draught,2019-04-09
1276,4.0,DROP O THE BLACK STUFF,"Rich, smooth with a hint of aniseed ",SPRINGHEAD,"Rogers, Porter and Baker",639078751695,loretta16@rodriguez-avila.com,20.53,draught,2019-04-06
1277,3.7,EXODUS,"Golden with a bold citrus flavour, & burst of grapefruit aroma",SPRINGHEAD,Norris-Hodges,5107414023343381,martinezkimberly@hotmail.com,6.11,bottles or cans,2019-01-19
1278,4.0,LEFT LION,Traditional chestnut-brown bitter with a dry finish,SPRINGHEAD,"Porter, Larson and Johnson",30535021794986,david41@perkins.info,66.08,draught,2019-03-04
1279,3.8,OUTLAWED,"Citrusy lemon, hoppy, with floral overtones",SPRINGHEAD,Weaver-Wright,373314255155131,zgalloway@yahoo.com,56.62,bottles or cans,2019-01-26
1280,5.5,ROARING MEG,"Classic IPA with a sweet citrus honey aroma, dry finish",SPRINGHEAD,"Allen, West and Miller",30552730106519,mark42@hotmail.com,14.49,bottles or cans,2019-04-19
1281,4.8,SURRENDER,"A burnished, copper-coloured bitter",SPRINGHEAD,Johnson and Sons,30230386964073,fowlercharles@alvarez.info,60.48,bottles or cans,2019-01-05
1282,5.3,BEADECA'S WELL,"Smoked porter. Hints of toffee, caramel and dark fruits",THORNBRIDGE,"Davis, Turner and Bright",869987308278694,john53@ramirez.net,11.71,bottles or cans,2019-03-14
1283,4.0,BEAGLE JUICE,Light pale ale with bold citrus aromas and a juicy mouthfeel,THORNBRIDGE,Huerta-Fitzpatrick,3528058340489264,jharris@andersen.com,92.07,bottles or cans,2019-04-08
1284,4.1,BROCK,"Velvety dark, smooth stout. Soft treacle, smokey flavour",THORNBRIDGE,"Potter, Ellison and Powers",3096505435785446,stephanie63@hotmail.com,74.49,bottles or cans,2019-04-11
1285,4.0,BROTHER RABBIT,"Lemon zest colour, clean, hoppy aroma, dry palette",THORNBRIDGE,Sandoval-Garcia,4922116465581115,dylan61@yahoo.com,96.21,bottles or cans,2019-02-20
1286,6.8,COCOA WONDERLAND,"Robust porter, natural mocha malt flavours &  real chocolate ",THORNBRIDGE,"Yang, Evans and Clayton",4958990920022,gonzalezjames@contreras.com,98.54,bottles or cans,2019-02-02
1287,5.2,CRACKENDALE,Single Hopped Citra Pale Ale. Tropical fruit aromas,THORNBRIDGE,Bryant-Patterson,4449767223167128,brettrichard@hotmail.com,93.87,bottles or cans,2019-04-12
1288,4.3,GUTHRIE,Srefreshing pale ale made with cascade and galaxy hops,THORNBRIDGE,"Waters, Jones and White",4499740319272028,hoffmansamantha@freeman.info,93.22,draught,2019-03-15
1289,5.9,JAIPUR,Golden I.P.A. with massive hoppiness,THORNBRIDGE,Little PLC,5383827919978371,danielrubio@gmail.com,88.86,bottles or cans,2019-03-02
1290,4.8,JAYWICK,"American pale ale,  grapefruit hop flavour & malty taste ",THORNBRIDGE,Hines Inc,4180940770761071,timothy20@phillips-martinez.com,64.29,bottles or cans,2019-03-31
1291,4.0,LORD MARPLES,Traditional bitter. Light toffee & caramel with floral spicy notes ,THORNBRIDGE,Pham-Livingston,869917090698064,dcruz@yahoo.com,5.66,bottles or cans,2019-03-04
1292,4.5,PEVEREL,"Straw blonde ale with tropical fruit flavours, culminating in a dry, bitter finish",THORNBRIDGE,Hunt-Wilson,6011605252574629,anna66@yahoo.com,98.92,draught,2019-04-21
1293,3.2,PIVNI,Quaffable session IPA made with Cascade and Citra hops,THORNBRIDGE,"Harrison, Clark and Serrano",869999560892575,flara@herrera.biz,42.95,bottles or cans,2019-02-14
1294,5.0,POLLARDS,Coffee milk stout with rich coffee aromas,THORNBRIDGE,Blake PLC,30460958364762,williamsstefanie@johnson.com,38.85,draught,2019-04-26
1295,4.5,SEQUOIA,American amber ale with citrus and pine notes,THORNBRIDGE,Clark Group,3528182354246889,kevintrujillo@gmail.com,49.26,bottles or cans,2019-03-19
1296,3.5,WILD SWAN,"White golden, hint of herbs, subtle spiciness",THORNBRIDGE,Griffith-Montes,3158326232390164,shepardgabrielle@long-johnson.info,72.12,draught,2019-04-12
1297,4,JAM,Pale amber infused with Mango and dry hopped with Citra,FIRST CHOP,Castillo-Santiago,30164819324177,nicole11@yahoo.com,10.59,bottles or cans,2019-04-03
1298,4.2,POD,Classic Vanilla oatmeal stout,FIRST CHOP,King and Sons,30555478039636,rramirez@mendez.biz,1.22,bottles or cans,2019-03-23
1299,4.6,RED,Rich spicy red ale with big hop flavours,FIRST CHOP,Osborn-Wade,3096194168521458,ymeza@adams.net,69.81,draught,2019-01-23
1300,4.1,LODE STAR,Pale ale brewed with 2 classic American hop varieties UK grown,HOP KETTLE (Swindon),Moore-Freeman,4591594923225188,michael34@hotmail.com,10.8,draught,2019-01-11
1301,4.7,SAVERNAKE STOUT,"Full bodied with aromas of licorice, roasted coffee, chocolate",KENNET AND AVON,"Garcia, English and Newman",346589362745288,mary69@davis.info,16.71,draught,2019-01-17
1302,4,GLUTEANUS MINAMUS,"Straw coloured, refreshing with bursts of Lemon and Lime  ",LONDON ROAD,"Richard, Hammond and Aguilar",869924942380172,deanna15@yahoo.com,45.21,bottles or cans,2019-01-26
